"","Folder.number","Race","In.Year","In.Month"
"4054","a173f37c3c0bddfff80f1f43dc591efd","White",2017,3
"4055","9dbe2dd1971ddddc5bfb4a2443118c15","White",2017,3
"4056","8044ceda49bf6fc58a3539ec4d318de8","Black / African American",2017,3
"4057","ed53bb46f213f2e5eed4541aa0735c37","Black / African American",2017,3
"4058","ae755c0e893f5444eabf91f292f8f0ec","Black / African American",2017,3
"4059","ae33845070c4a065f3bee7805feecb1b","Black / African American",2017,3
"4060","ae952b47c92facb80c1fb0d130d3595b","Black / African American",2017,3
"4061","d9e3caa1c1457d752cb45a85d43c4da2","White",2017,3
"4062","a4fdb36e3b140c7c0ff1593c82ffbf7a","Black / African American",2017,3
"4063","2100266cfc75843ead94f50bec967338","White",2017,3
"4064","35e67eec495ab4321d051caf3450ffd2","White",2017,3
"4065","1d5fe3290f1893df5b0d92669c3a200b","Black / African American",2017,3
"4066","38d3622d67804bd3c3782c2b507bcd27","Black / African American",2017,3
"4067","d00092e918d82180720f1c8580eb5a9d","Black / African American",2017,3
"4068","a296e2dc0ed53a190763d1a987df81a5","Black / African American",2017,3
"4069","aca4502fe93b567e94893a4e1870c0d5","Black / African American",2017,3
"4070","54288e01e0b64c47f04eae7602ac2210","Black / African American",2017,3
"4071","ff72f3999132cc74728d96096bea573c","Black / African American",2017,3
"4072","4960e7b3f17e49b2f8a8da16313e562c","Black / African American",2017,3
"4073","7cb69d2a3e547852196c005ab394b404","Black / African American",2017,3
"4074","985bc50928e07a103daba670ed2d9bec","Black / African American",2017,3
"4075","c9113146f0461b503af37eee0fb522a9","Black / African American",2017,3
"4076","7cd3813a218a1368b6b5820686b379c9","White",2017,3
"4077","6f6540b7465ecc08379e0e0065f3e94a","Black / African American",2017,3
"4078","1f6b37fd9abe6b5bc93b6361ca7f6c77","White",2017,3
"4079","0384cbba8b61017105593dbdbef050e5","Black / African American",2017,3
"4080","5b8979b76335a7fbd880e6a0c63ad2ba","Black / African American",2017,3
"4081","46aac3f107be52135a9a54ede5eb1066","Black / African American",2017,3
"4082","519f1d2e32b0c15755d6cdb85a68c85c","Black / African American",2017,3
"4083","d53f35d7f89c280ec1e64444798d1c40","Black / African American",2017,3
"4084","f8892d0b9f6a42734bc579552b3cf641","Black / African American",2017,3
"4085","270d755c94cd4e6b9c891ce916242d85","Black / African American",2017,3
"4086","561ad7a48620c237ebd6a9f1a30a7560","Black / African American",2017,3
"4087","7f211ea1974a13bcff43aa12b12c3724","White",2017,3
"4088","5eea76d16cc6a97db3b7874d2f2d1520","Black / African American",2017,3
"4089","cffd797b8af0b11e25865bd547651ba6","Black / African American",2017,3
"4090","430b0b4e8bba4d232754fbf15d24fd2f","Black / African American",2017,3
"4091","83c640a7b0a76ed30c46c3dd7d29c6c2","Black / African American",2017,3
"4092","8d5a49c23c82b37e034732cc95f4727e","Black / African American",2017,3
"4093","b0f2730b555332612d56b59f0d8f9a38","Black / African American",2017,3
"4094","d1969deced8c4d09283a72e73bc43e8b","Black / African American",2017,3
"4095","49b257b4415a0392091f0a3b18099357","Black / African American",2017,3
"4096","ed3cf0428e272ab12ff9a4c9926b36c0","Black / African American",2017,3
"4097","62d22189e4dfd5a3f83339224d7ab08a","Black / African American",2017,3
"4098","e163fe7405834ad1a6ca4cb1172a86b2","Black / African American",2017,3
"4099","0785225fb531057e37dd963fb0c76d94","Black / African American",2017,3
"4100","768602b81d1e7b127655ae5e3cc9df55","Black / African American",2017,3
"4101","c421f7ef69a34f9f87a512e69af86e29","Black / African American",2017,3
"4102","67b5e5bb499a5dc0713f0ca6963bb258","Black / African American",2017,3
"4103","1eac719207c201324bd719044aa984e1","Black / African American",2017,3
"4104","6115331daeb44d1b510a5dd396d616e9","Black / African American",2017,3
"4105","4715d6e66ad2cb8c3a1096dc860ececd","Black / African American",2017,3
"4106","391406fc2acd2ca3fdbe1198b2c99cdf","Black / African American",2017,3
"4107","823d42b9860469bc038fb829c39651b5","Black / African American",2017,3
"4108","f886b816eb5245a225e270aca1f8b7ca","Black / African American",2017,3
"4109","c2eb0cd768aaed6f834c9f291ac92c5e","Black / African American",2017,3
"4110","96af267ede85c20ab034b8023092484a","White",2017,3
"4111","17230bbafcac3f8a17dfc9223173e0b3","Black / African American",2017,3
"4112","6a07c152f77b5b40cbcdf7a85d75be9e","Black / African American",2017,3
"4113","15f1c20ef672ac5644709d612f393aa5","White",2017,3
"4114","e7c8d114a5bc3cdc3237621e70ae5c44","White",2017,3
"4115","c43abd71e7576adc3cc11b16cbe9f148","Black / African American",2017,3
"4116","ba1d3499fafb4eac8147a9cd59624752","Black / African American",2017,3
"4117","26ca3b281951c5886fc69bcc2233e2b7","White",2017,3
"4118","be06b862c39a48a069fc31d58e001b6e","Black / African American",2017,3
"4119","ce174bf740806c74b1043568e7ef314e","Black / African American",2017,3
"4120","96e20eafb251a3aecde248b1df37240c","Black / African American",2017,3
"4121","dc54e1f7807bcface5211c0afa7c9023","White",2017,3
"4122","a49948a76edcbaa2968aca39cc8297ce","Black / African American",2017,3
"4123","42ed59fb8f2ef5508d684ba691c0565e","White",2017,3
"4124","86d75b773d700670152d9f722f7d0c95","Black / African American",2017,3
"4125","5fc36f40f5e9bf33451319c0dd5ca48d","Black / African American",2017,3
"4126","21daedfc878790767a29f0c888993738","Black / African American",2017,3
"4127","9ece2d8031269b6d65a194b533f61235","White",2017,3
"4128","c512ffc475e2faee784e4c18208f4bce","White",2017,3
"4129","da845075d57621fdf3baafbb4df9c82a","Black / African American",2017,3
"4130","724dee7c284b523285bd9683be2e6e0e","Black / African American",2017,3
"4131","fea1ff5b4b72afd3d0b4a38118eb4276","Black / African American",2017,3
"4132","1d6201eb8d1d4f37cabf3ed3e9fa2236","Black / African American",2017,3
"4133","444059213c3029bb16ba99c7da44c348","Black / African American",2017,3
"4134","5633e3d824ee32cbf78db0e9a9926431","Black / African American",2017,3
"4135","bd144d36bbd0ccb16182879ac493dd51","Black / African American",2017,3
"4136","0647969d682005ddf8f7e123e1e2ad1c","Black / African American",2017,3
"4137","93729f6dfbd7ebe3886b73ae4e1f4b48","White",2017,3
"4138","add00135b0ab2dc1fd85baaa6d2fefd3","Black / African American",2017,3
"4139","81660e8f8766b1e9c482912dd24ea0b3","Black / African American",2017,3
"4140","908ee04e6b72748f0213f1c2a111b230","Black / African American",2017,3
"4141","e4301c733dbdb3414c85139dbfe026de","Black / African American",2017,3
"4142","6fdec0a0ed7dbba0ea9e17f11d8660b5","Black / African American",2017,3
"4143","302f6462fe3a0f8b2c8e16af81e6070f","Black / African American",2017,3
"4144","d1319cfaaf2639a0d97031f96f1cf55a","Black / African American",2017,3
"4145","1efb830012525e7d4f1359e99ffa48e3","Black / African American",2017,3
"4146","39a41bb91c560c02c245bac60ee0a1de","Black / African American",2017,3
"4147","ee5b99313a23ca7bdb9ce4ce3515c1b4","Black / African American",2017,3
"4148","cbaf071ab62859dfab22005f93c4d9a9","Black / African American",2017,3
"4149","06f11dad3f9621a4945766220b87450b","White",2017,3
"4150","85991a9c9b8e7dd301c03bb6a6852ee3","Black / African American",2017,3
"4151","7466cc5409d6d4ba1e8cc79f742e3ae6","White",2017,3
"4152","1217ffc1a32ea14d4b0458dbf72494a6","Black / African American",2017,3
"4153","882c4a85d75a87be19f059c07e67e96e","Black / African American",2017,3
"4154","e697bf5f0d7ff404b596084f8b352748","Black / African American",2017,3
"4155","3a3ded7a97d390fd63e004f8a445fe0a","Black / African American",2017,3
"4156","530b56f4233c78617e745a3110afbe3b","White",2017,3
"4157","98bcaf554c448504f8b6c8d39f5c782d","Black / African American",2017,3
"4158","5126653a8724f1480076ffd17a6c06c9","White",2017,3
"4159","1c720ade1472c7ab7f993ad6d2602ef0","Black / African American",2017,3
"4160","5f4764bef6e93f58e449cfeb814f2a11","Black / African American",2017,3
"4161","c7dde2d7e95491ad9eba3205715ce24a","Black / African American",2017,3
"4162","34cbbe9c6c07c2217d8829927a297dfe","Black / African American",2017,3
"4163","5dd727f8a2a2466ff01046769b2794f2","Black / African American",2017,3
"4164","2cc650fb87dfe2924de3fb571f1f2fc2","Black / African American",2017,3
"4165","f092e162518b97dadf62ea1704de14fa","White",2017,3
"4166","9efbb65c552adab46aff55400151ac0d","Black / African American",2017,3
"4167","49ae5afad1da068c450766268f1595bd","Black / African American",2017,3
"4168","ef0b432e768aba9388c6675c3fc63664","Black / African American",2017,3
"4169","443533a1376dd9ed5cda486c0156f061","Black / African American",2017,3
"4170","1930dc27c76aa001904fc5ffa1a0d49f","Black / African American",2017,3
"4171","a2d05806ba6dd4e66d837e94580304eb","White",2017,3
"4172","9b3375a91afed8b668b3cb7a16a2e732","Black / African American",2017,3
"4173","bfea58683f7c69342004ccec2635c061","Black / African American",2017,3
"4174","b198a15a83b264e590a6cf1f892e0d0b","Black / African American",2017,3
"4175","1d0d7297e434250be2ab00e24bbe6076","Black / African American",2017,3
"4176","59a4b8c60ddaafcc6c3ac92a5d422a3b","White",2017,3
"4177","b12d6c45ae8f37a26cd2758729b48e8d","Black / African American",2017,3
"4178","28f6fbbe45993f44f00f6bfc8e53cdb3","Black / African American",2017,3
"4179","3eb14cff80d3b21e5d9b92805f46a2bd","White",2017,3
"4180","d33c31afbb7a883db8748e7d6cc95efe","White",2017,3
"4181","3f7d92653b5a59f63a8c361f02fa6561","Black / African American",2017,3
"4182","15c909d270a5b0fc2e609d7b38f53054","Black / African American",2017,3
"4183","79798552d507b11013ef3bd37ca70ffd","Black / African American",2017,3
"4184","1fc39e8a00264e1d4cd3e41bf948be9a","Black / African American",2017,3
"4185","2f0453c702e049d7b7e250741354944b","Black / African American",2017,3
"4186","ba4348a9d240407edcc80ce00977becd","Black / African American",2017,3
"4187","f4aeffed3f96ccbf199ade4cb2e2f560","Black / African American",2017,3
"4188","263087836d01b4727c8d1ffa2013a834","White",2017,3
"4189","3153a58e5000ec32ae9ee2e63fb31b1b","White",2017,3
"4190","d35ca2a40585cdec63ac79bf10ffc03a","Black / African American",2017,3
"4191","6cad860a4fe5f63113343a0f199d2ed2","Asian / Pacific Islander",2017,3
"4192","f7ac695c4e97e24c520c61bfed1df135","Black / African American",2017,3
"4193","0eb51082d2979925fb1002f49973a698","White",2017,3
"4194","d1868c310b8ae39610e6b992ccfdcf28","Black / African American",2017,3
"4195","5132e9af2e2b3367e44d987676bd37a6","Black / African American",2017,3
"4196","637f0e8602c4b74332677813aac1971f","White",2017,3
"4197","89824bbdd40102139d4bca9afc7c1ee6","Black / African American",2017,3
"4198","238858a3ce704e3ce46d27aaa148f010","White",2017,3
"4199","955d38de6e54cc63406dbfbc44808592","White",2017,3
"4200","f14d6b91839c25fc2d8ab0010bdc4617","Black / African American",2017,3
"4201","3291ef0725b1e4c502774cc78ed191b6","White",2017,3
"4202","94e8b199e5c731b7764bda31cd1767b4","White",2017,3
"4203","d524d33478d7b5e0c8b7c43b37563c07","Black / African American",2017,3
"4204","63a8a0a20033af51856e5ce741c82429","Black / African American",2017,3
"4205","b231d13ba3078b9a0b53d18639c38f02","Black / African American",2017,3
"4206","926a79944bcfbc3954c7da8130cdc53a","Black / African American",2017,3
"4207","ff623395b77f99825506062f88e58d9f","White",2017,3
"4208","f0c1ebfea09d8c9420831da98d652ed5","Black / African American",2017,3
"4209","890637e9402b5c6788f88d40f30a9193","Black / African American",2017,3
"4210","da38571a870bdc019b8deeeb6484d728","Black / African American",2017,3
"4211","d0e87d0e7b0e09dba15faea91dbbbb03","White",2017,3
"4212","06c23a99d50b1339463f1b661e3485c5","Black / African American",2017,3
"4213","6dbbf8896bbbaa6485d5ff766192c678","Black / African American",2017,3
"4214","2824b8fc2ad7a7bd724b768d7078734c","White",2017,3
"4215","68ec3eb08b701f8af75a3c9e9b67fbb3","Black / African American",2017,3
"4216","7dab768e1305f2bf1856993da301cb5b","Black / African American",2017,3
"4217","1accc205e92a268b11f94bdac7a4acb0","Black / African American",2017,3
"4218","30228370ef63c5ad0202127685bc9672","Black / African American",2017,3
"4219","d78c10e3bfff8096e295b1970534cd34","Black / African American",2017,3
"4220","a8af08d246e573e208f41b1fec1b2a27","Black / African American",2017,3
"4221","e9fbcc8b62faa644673b79b5362072af","Black / African American",2017,3
"4222","28990cce3a69cd933b6588109db10a23","Black / African American",2017,3
"4223","d8417bd33bbc408286537457ef51c864","Black / African American",2017,3
"4224","ff3fc7374b96892084b642cc12a15834","Black / African American",2017,3
"4225","f8d0402dd25713085ac4914c88f07745","Black / African American",2017,3
"4226","e070da7875f4a2bd7fe3a32ddbe94c9e","Black / African American",2017,3
"4227","9c8059afe2f3c0c498996804fda91973","White",2017,3
"4228","e27a4ea9b406a674f9d8bc2654fc4c75","Black / African American",2017,3
"4229","4f53bcfebf1c6621d6c910731d843bad","White",2017,3
"4230","2ba98a6ce15cdb0423fd1e30b2827065","Black / African American",2017,3
"4231","424692eca2190fe76b103fae6e0093d8","Black / African American",2017,3
"4232","d8a1a24aa682f40b5ed9bf249c24aeaa","Black / African American",2017,3
"4233","222ccf92adae64c1f38f71982238fe80","Black / African American",2017,3
"4234","e05ffbf5418dabe6b694c8198267262a","Black / African American",2017,3
"4235","44802475513b3904fa08562822131a68","Black / African American",2017,3
"4236","b93c85ae3591344154f72dbd16ba6d7b","White",2017,3
"4237","f3b57bbf083c6cc67d897438dc516f91","White",2017,3
"4238","5acd60e6af0226116bc091bb62d86568","Black / African American",2017,3
"4239","49e2b613a84a209446243aeacfe67b8f","White",2017,3
"4240","9c66469848e98307f2fc35ba7bad8d2a","White",2017,3
"4241","ba86e0dd1dff78082b188e9c600ec0e4","Black / African American",2017,3
"4242","37cc617085be0c846750c27287ce878f","Black / African American",2017,3
"4243","6d55b5f1494b63358b7c06ee204d1dde","Black / African American",2017,3
"4244","c8ea87d3dfb4afa5f9c31eec900fee2d","Black / African American",2017,3
"4245","f41add241deab1ba31af7fc271f88a51","Black / African American",2017,3
"4246","25d53cfa16e870794c5ccb067698df27","White",2017,3
"4247","68a7a0c7e77d97780a12b946c19ea307","Black / African American",2017,3
"4248","15e7b6c894bb108d55337f4edc996774","Black / African American",2017,3
"4249","f6aeb06c55da6370a70e3e3dd3d2a4d2","Black / African American",2017,3
"4250","6e531a9d14d2dae02a4b2b8e84eb312e","Black / African American",2017,3
"4251","35ef8f3609cd8cf6c9ad9b0380e34941","Black / African American",2017,3
"4252","700d94deb18e432a416e002435d8221d","White",2017,3
"4253","6da352374d34bd3a3cdabb61af43f3f6","Black / African American",2017,3
"4254","fda228a55740a649748c331e60ef3b71","Black / African American",2017,3
"4255","7085321605c908061a8fcfc24e688a9b","White",2017,3
"4256","320a87999535ae3e30d6c6a4275d2a3d","White",2017,3
"4257","9cbcc17549a3f684386f32c1cb1781ff","Black / African American",2017,3
"4258","af4346a3ae1196b4fafe564d4b3338ca","White",2017,3
"4259","120d6a8ac34abf6839e7dd26ba48dfe5","White",2017,3
"4260","4be8905f9950e67a1bf7164d4f5d3fe5","Black / African American",2017,3
"4261","17cafe01eaa93b66e0ec07b750deeae4","Black / African American",2017,3
"4262","850dbaab0ddaba288ca66c4c0e086ff6","Black / African American",2017,3
"4263","f488dee4c1ae139d59eaece4316eddf7","Black / African American",2017,3
"4264","0792a7ff4712b5bc05f1b640ae0d4e1e","White",2017,3
"4265","8112dfe65a71944a97ec467a0918a7b7","Black / African American",2017,3
"4266","4ddf72a10d2c9e925f4d80ef1d9743d4","Black / African American",2017,3
"4267","71783c3fb026322827195f9be4af3783","Black / African American",2017,3
"4268","714051c468b08e65af74fbc55dcf8346","Black / African American",2017,3
"4269","9f69539b9436f629696da5d49df05c1e","Black / African American",2017,3
"4270","0281b0582275723a396aaaf681ff5df4","Black / African American",2017,3
"4271","3c7fae51e4cbee1771aca83f0b0f548c","Black / African American",2017,3
"4272","887c43fdcbd2780e0bf194faf6af8ffa","Black / African American",2017,3
"4273","016bd3d07755d9e9f28e7f62ad2c0d92","Black / African American",2017,3
"4274","3a206573105b419f7591b50247bdc4cb","Black / African American",2017,3
"4275","8097443565f4de161ee506a6062fc1b2","White",2017,3
"4276","b7bac9226920a0a201542d183b01956f","White",2017,3
"4277","33fed61009ce8dc3ba00fa41f6c52aa6","Black / African American",2017,3
"4278","579c41052641998a3b433b7ba6fc1c9e","White",2017,3
"4279","bfc0b89f3393179cf307a603e4cea592","White",2017,3
"4280","85226bb3ac4b7ebf0c10da53fb79c251","Black / African American",2017,3
"4281","dc6da60d18c588858b7cbf6e7df0a56a","Black / African American",2017,3
"4282","fa13f06b99adc0630d1741c27efd7fdb","Black / African American",2017,3
"4283","ded666fb62072e554f9a93374f75de1e","Black / African American",2017,3
"4284","28c224d1612a2b4f6e51ca947e8eba31","Black / African American",2017,3
"4285","14e63737404987a991fb8aa31acca2d7","Black / African American",2017,3
"4286","2f78fbc504a495338fa867814d651b9b","Black / African American",2017,3
"4287","eba30f4420cfabe2fd66e94b48dbcda3","Black / African American",2017,3
"4288","ad2a49757d7171ce2d8c83535990da00","White",2017,3
"4289","acb3e5a8cb472460f1e6ee13d8b65dce","Black / African American",2017,3
"4290","8dbd19e9fc415261324af81ef89083c1","White",2017,3
"4291","7b2e137738636f01f781d14feb6bb11b","Black / African American",2017,3
"4292","43b6f33f57a4954c785b781ce2eff265","Black / African American",2017,3
"4293","0096f119baabf768d01520f98e29a6f9","Black / African American",2017,3
"4294","ef8722ad2b0b6d088d62f68f9b082879","Black / African American",2017,3
"4295","f13d1a2330d18ef75b4977d1d2f5a481","Black / African American",2017,3
"4296","3435ec9c49bc6e0891f1c96fdf0eceaa","Black / African American",2017,3
"4297","75f4ff10be124d9ef57bc411b79c52fe","White",2017,3
"4298","2e369a7f835a464c1b7761a7c99545d8","White",2017,3
"4299","b7b6123f09345b916fcfb72845198f85","Black / African American",2017,3
"4300","cc6148fd1221a34aa3ee435d091c2774","White",2017,3
"4301","85b51b26757d3d6f631a592a8c741182","Black / African American",2017,3
"4302","075fb8d098bde29712a5129227d9937e","Black / African American",2017,3
"4303","44c3d61f878267c8d2955befd675cf64","Black / African American",2017,3
"4304","c21dd1e7a83463e9aae0761344e35a1b","Black / African American",2017,3
"4305","97153730629d11a53d55fdb6b80ef6a2","Black / African American",2017,3
"4306","5ece4b859450b01586a8cdbefe6ca6ed","White",2017,3
"4307","b756e34e4e134e39bf72300a93052155","White",2017,3
"4308","3019073769313b1e9c0d08260500501e","White",2017,3
"4309","1ff846e1c7cc92a90cae6a4b70bf20d7","White",2017,3
"4310","d1c0d309fc3f117a04b8a44b4b999c59","Black / African American",2017,3
"4311","32aa743e20a2394cd492572a570066ce","Black / African American",2017,3
"4312","027508fe1aa237f8d4da02f6ca6c2113","Black / African American",2017,3
"4313","64a90b0bf51eded28acd400e6ef0bcd6","Black / African American",2017,3
"4314","fda8399fceae2c8d8ff36eccf26552b4","Black / African American",2017,3
"4315","083f39067616ee6600454c4ad46d9fff","Black / African American",2017,3
"4316","fb104aa4fcf638ea2827efd772a91b95","Black / African American",2017,3
"4317","9206bc3c7ce6691319198270cff128af","Black / African American",2017,3
"4318","be686470bfb7466748c4f897634897a3","Black / African American",2017,3
"4319","a5b0368a247a7a94e3a1ee967fa017a1","White",2017,3
"4320","66cdd1a5c0b234f0e6f95082842f51fc","White",2017,3
"4321","b39839a2fbb3c4d168a880d4e999beb3","Black / African American",2017,3
"4322","bb02460e3c8da8c1c721a76ef76dbade","Black / African American",2017,3
"4323","42d67125d8487acc56d5d37f9f8ef760","Black / African American",2017,3
"4324","54965f4ccecddf23c1d45b52f30d6055","Black / African American",2017,3
"4325","7e6558e1992545b792489d0212444b37","Black / African American",2017,3
"4326","e7240e16e9c27fc8e54f824e8d11b735","Hispanic / Latinx",2017,3
"4327","d2edc39345fb5cc81e3a414b15fb695c","White",2017,3
"4328","49b893b1e456ad018a9ae548c663d595","White",2017,3
"4329","90588ace4f9e11a7a80f4f61461c2f57","White",2017,3
"4330","6cec65dcc8ffa4fdaa3b11ab66ee08b8","Black / African American",2017,3
"4331","0ebcca9002e3238de01b8bb876e9d3a3","Black / African American",2017,3
"4332","1da41c34867d737f65632f6b3f1ceb96","White",2017,3
"4333","7aebd94381a2c418990141962f841628","White",2017,3
"4334","441017075ae5fe671e1e7b36cc824800","Black / African American",2017,3
"4335","f025db17fea177cca6c21f0a53f22239","Hispanic / Latinx",2017,3
"4336","01f03e265139f7f4e1d1ef8d31e38358","Black / African American",2017,3
"4337","ba31728fc0d42a734cb9a86dcc77bec5","Black / African American",2017,3
"4338","a1addbc795dd014cdc70f9d940635430","White",2017,3
"4339","02b288a5169b8fd2ebf8b53e3e5b9e02","Black / African American",2017,3
"4340","49753604a592cc054174b0af95be66e8","Black / African American",2017,3
"4341","a9f430416a8ee92501ceccf7872e1a25","White",2017,3
"4342","634ecce7023c6a7050b701e665d99153","Black / African American",2017,3
"4343","92a1ee68d750100dea22e047f9935c9f","Black / African American",2017,3
"4344","56b1e59eb38eb707b815bc5f7a50cec9","Black / African American",2017,3
"4345","73d05e9d1f73d64a23e2982192532a20","White",2017,3
"4346","046904b27e75c908e37530521d6ddeb1","Black / African American",2017,3
"4347","7a9b225709990b768985c9db59a2a2e3","Black / African American",2017,3
"4348","19dc54918c1f6bc564159fff90691426","Black / African American",2017,3
"4349","780ef8010f856e0a4ef7cd56f530030b","Black / African American",2017,3
"4350","bdfd141a429646456d30578887ac99b0","Black / African American",2017,3
"4351","d4cdce7f6c84eb3a2d3f40e3d57c7ef8","Black / African American",2017,3
"4352","d41dedf989d91907b4abacd99a2495a2","Black / African American",2017,3
"4353","bdcf5f81176fa4babd605f848dde6a32","Black / African American",2017,3
"4354","501addf925273005b69c62f5b590e844","White",2017,3
"4355","21e30f81ecef5696dd854de8df79adfa","Black / African American",2017,3
"4356","4310279087a60ac7288dc44d5c04d9d6","Hispanic / Latinx",2017,3
"4357","7e9c38fefa558f6c7d35f49c44a38089","Black / African American",2017,3
"4358","f3e212a416f8adaec369c677234ee6e4","Black / African American",2017,3
"4359","0db782d74494e63d40193a32065eac2a","Black / African American",2017,3
"4360","6f240c841acf6767f20c03b8927200bd","Black / African American",2017,3
"4361","bdbf989371fe7474386da280c8e89336","Black / African American",2017,3
"4362","ee756cf5bcfc9d8dafe3c717dbf43ff0","Black / African American",2017,3
"4363","4c2d61f941ef5ce05509216c5f2f99a7","Black / African American",2017,3
"4364","8e84d5f69cb8418c09bcec6bcd8ba5ae","Black / African American",2017,3
"4365","eb6d2c09b3c0532f09d8e8995be9615a","Black / African American",2017,3
"4366","ae4cf0bfcfa6d17e93feceebceaae364","White",2017,3
"4367","1c07368e50f492019405e86e528ac02c","Black / African American",2017,3
"4368","9972f7a8b693882ca61d78de34e73bee","Black / African American",2017,3
"4369","2f77aea2843f05f6d9472f5c9d07008b","Black / African American",2017,3
"4370","4fb4867d5c88cd507dc2af066d2cbd91","White",2017,3
"4371","4fb22a953be23c449b61581d8564e46c","White",2017,3
"4372","078d505a3946911649fc9094acb7c3cc","White",2017,3
"4373","4bb5bf114b96ee2a6f84aa2fe8a0c9e1","Black / African American",2017,3
"4374","3648e45ee6bad1f13ea19a030e1f7178","Black / African American",2017,3
"4375","33ce0787ef9a67557d3785a72fff1f7c","Black / African American",2017,3
"4376","083cbe1d03317505f231dc19c63b0c2d","White",2017,3
"4377","af30ecc393198d64aef13be423e9dbd5","Black / African American",2017,3
"4378","4bc9f253ba4dfea644e31eac56456dc4","Black / African American",2017,3
"4379","377898193b810c144b78492968431256","Black / African American",2017,3
"4380","8624de410c32e450c4fee379b9b69e0b","Black / African American",2017,3
"4381","7dce47cf8322a7ae89feb8be354d2942","Black / African American",2017,3
"4382","303b8c2fa7fc0a798d525a20844add00","Black / African American",2017,3
"4383","26a80ac8f80ed620d3ccd96e439c39b9","Black / African American",2017,3
"4384","9c97309a62beb0c266e27132e207ae74","Black / African American",2017,3
"4385","a4c73037b471926f88e32ce67075c4db","Black / African American",2017,3
"4386","3f8a802639403a7b9af1e172cf7f3df5","Black / African American",2017,3
"4387","c5c74b5d5508b2d25ecc5609ef4d29b7","Black / African American",2017,3
"4388","790eabde45f4cf827fec03a99235483a","Black / African American",2017,3
"4389","3b78b1963e2db4bf33ac6e1e0e11223d","Black / African American",2017,3
"4390","fe3c26fc4796420abf28d1d08359b732","Black / African American",2017,3
"4391","de7fc2cd2aad8f2d8b819e58529a95bb","White",2017,3
"4392","307d7140df5623f49a4c03842fbb4e33","Black / African American",2017,3
"4393","37a9c6bfa97322b5833f963279122021","Black / African American",2017,3
"4394","dc85324f7146a20d456b0854198067c7","White",2017,3
"4395","858e1ec9beb2cbd04911a183afea9d0e","Black / African American",2017,3
"4396","c4349c421f2a5b25cae0be748ad771b2","Black / African American",2017,3
"4397","124a8d29c40d1fe88845cb5908c0968d","Black / African American",2017,3
"4398","725bdd14b24d35657b99db2d90145f34","Black / African American",2017,3
"4399","584ce99c8928d1a1f29072a1e8c5fc8b","Black / African American",2017,3
"4400","b64dd0c2c7bf3085475fc26392ca93a5","Black / African American",2017,3
"4401","15cdf9f6405e7d7afb41417d49adbcb3","White",2017,3
"4402","ccdea088962157b69a157ffabc711610","Black / African American",2017,3
"4403","bb835d6c4b80f9b45d4d93f42efc43c5","Black / African American",2017,3
"4404","eab2d8d3cb0e36aa843a3231952f8796","Black / African American",2017,3
"4405","e4655c5a94e5209c86f7a6c638e5dd05","Black / African American",2017,3
"4406","2eaf018ea7c7553a529da01903de1686","Black / African American",2017,3
"4407","17cf2be73fc53a0f6d2b9374a0291184","White",2017,3
"4408","a7daa879ba81d2975b60901c8bb3db1a","Black / African American",2017,3
"4409","1ad4e071563c7ab91597ae58890ce1b6","Black / African American",2017,3
"4410","fcca26f6501d3fd50e8c0133ae0fabb7","Black / African American",2017,3
"4411","e76ab1ed0494980ad6be338f215dda02","Black / African American",2017,3
"4412","cb3dc1f19a91f1d86a541944fdfa5ee0","Black / African American",2017,3
"4413","1dd9017b2e0518e16a6ff487e76c7809","White",2017,3
"4414","45a823ca3da1a4d4c9f3bab6d47db758","White",2017,3
"4415","82fcd0262e8cf4c7774a943c05d4e1a3","Black / African American",2017,3
"4416","f160dcfb5d86895a3cea1b7aef08cbb4","White",2017,3
"4417","07afc1060503d92c46758b099f73fc7d","Black / African American",2017,3
"4418","3fe3e1761a61ed92e88b1e26a252dbb7","Black / African American",2017,3
"4419","080ec586be1a4541ba4f502537784fb3","White",2017,3
"4420","b2072002415b37603aa3e50fe9d6aa46","Black / African American",2017,3
"4421","e1b125bf9f867277b7d554e802e651bb","Black / African American",2017,3
"4422","b0e827ef09eb876bc84d7e6d15f24fe8","Black / African American",2017,3
"4423","ef0081e2ccf2fd1d76ef037b7d70f369","Black / African American",2017,3
"4424","a5a8596df970b25872254db3390bf3de","Black / African American",2017,3
"4425","f1f556b5a818ad49bd6ceae2cbff2559","White",2017,3
"4426","5f5bc4f6e37d6c1d031707411e218a52","White",2017,3
"4427","b52f0a54fba89d8a92aea925a9f80e4b","Black / African American",2017,3
"4428","364b4f9bb5459b3750bcc245713964b1","Black / African American",2017,3
"4429","657ac9fc71588433fd43f8809fbd8ee2","Black / African American",2017,3
"4430","198ac887d8e60581684f5de64f746554","Black / African American",2017,3
"4431","c1822df8af8f066e55c961be7c6e198f","Black / African American",2017,3
"4432","63d28938d7ec906a7ad958699b45957b","Black / African American",2017,3
"4433","75e14cffe894b3c58b74d2fd9729bd3f","Black / African American",2017,3
"4434","3035b324df2dec9b8fb53cb534c4a507","Black / African American",2017,3
"4435","b51c379a125b19b041ebd574ff5d5aa6","Black / African American",2017,3
"4436","8bcd363ab13757b87a8f004ab8da333e","Black / African American",2017,3
"4437","a1bf412ee5f98a8bbdeeb1dbca9c79a6","Black / African American",2017,3
"4438","2767a053972ed80357820184a1d6a40b","Black / African American",2017,3
